"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","endorsed_candidate_id","endorsed_candidate_name","endorsed_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","ranked_choice_round","hypothetical","party","answer","candidate_id","candidate_name","pct","num_supporters","candidate_binary"
87699,1075,"Marquette Law School",NA,NA,"Marquette University Law School",195,"Marquette University Law School",3,-1.1,"Probability Panel",10,"National","7/24/24",2024-08-01,NA,NA,NA,NA,NA,NA,205436,683,"lv",NA,"lv",NA,"8/8/24 09:19",NA,"https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/","https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/","https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesLV_NationalIssues.html",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",50,342,1
87699,1075,"Marquette Law School",NA,NA,"Marquette University Law School",195,"Marquette University Law School",3,-1.1,"Probability Panel",10,"National","7/24/24",2024-08-01,NA,NA,NA,NA,NA,NA,205436,683,"lv",NA,"lv",NA,"8/8/24 09:19",NA,"https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/","https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/","https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesLV_NationalIssues.html",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",42,287,0
87628,568,"YouGov",352,"Economist","YouGov",391,"YouGov",3,-1.1,"Online Panel",9,"National","7/27/24",2024-07-30,NA,NA,NA,NA,NA,NA,204845,1434,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf",NA,NA,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",46,660,1
87628,568,"YouGov",352,"Economist","YouGov",391,"YouGov",3,-1.1,"Online Panel",9,"National","7/27/24",2024-07-30,NA,NA,NA,NA,NA,NA,204845,1434,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf",NA,NA,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",44,631,0
87630,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204846,876,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://www.reuters.com/world/us/harris-trump-locked-tight-us-presidential-race-reutersipsos-poll-finds-2024-07-30/","https://www.reuters.com/world/us/harris-trump-locked-tight-us-presidential-race-reutersipsos-poll-finds-2024-07-30/",NA,NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",43,377,1
87630,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204846,876,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://www.reuters.com/world/us/harris-trump-locked-tight-us-presidential-race-reutersipsos-poll-finds-2024-07-30/","https://www.reuters.com/world/us/harris-trump-locked-tight-us-presidential-race-reutersipsos-poll-finds-2024-07-30/",NA,NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",42,368,0
87635,1102,"Emerson",43,"7News/WHDH","Emerson College",88,"Emerson College",2.9,-1.1,"Online Panel/Text-to-Web",7,"New Hampshire","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204852,1000,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/","https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/",NA,"https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361",NA,NA,NA,8848,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",52.4,524,1
87635,1102,"Emerson",43,"7News/WHDH","Emerson College",88,"Emerson College",2.9,-1.1,"Online Panel/Text-to-Web",7,"New Hampshire","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204852,1000,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/","https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/",NA,"https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361",NA,NA,NA,8848,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47.6,476,0
87635,1102,"Emerson",43,"7News/WHDH","Emerson College",88,"Emerson College",2.9,-1.1,"Online Panel/Text-to-Web",7,"New Hampshire","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204853,1000,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/","https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/",NA,"https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361",NA,NA,NA,8848,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",47.7,477,1
87635,1102,"Emerson",43,"7News/WHDH","Emerson College",88,"Emerson College",2.9,-1.1,"Online Panel/Text-to-Web",7,"New Hampshire","7/26/24",2024-07-28,NA,NA,NA,NA,NA,NA,204853,1000,"rv",NA,"rv",NA,"7/31/24 10:08",NA,"https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/","https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/",NA,"https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361",NA,NA,NA,8848,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",41.4,414,0
87612,509,"U. North Florida",NA,NA,"University of North Florida Public Opinion Research Lab",360,"University of North Florida Public Opinion Research Lab",2.8,-0.6,"Live Phone/Text-to-Web",10,"Florida","7/24/24",2024-07-27,NA,NA,NA,NA,NA,NA,204676,774,"lv",NA,"lv",NA,"7/30/24 09:22",NA,"https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf",NA,NA,"https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf",NA,NA,NA,8778,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",42,325,1
87612,509,"U. North Florida",NA,NA,"University of North Florida Public Opinion Research Lab",360,"University of North Florida Public Opinion Research Lab",2.8,-0.6,"Live Phone/Text-to-Web",10,"Florida","7/24/24",2024-07-27,NA,NA,NA,NA,NA,NA,204676,774,"lv",NA,"lv",NA,"7/30/24 09:22",NA,"https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf",NA,NA,"https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf",NA,NA,NA,8778,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",49,379,0
87614,241,"Ipsos",2125,"With Honor","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","7/24/24",2024-07-25,NA,NA,NA,NA,NA,NA,204763,1238,"a",NA,"a",NA,"7/30/24 10:17",NA,"https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials","https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-07/With%20Honor%202024%20Candidate%20Qualities%20Perceptions%20Survey%2007%2025%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",38,470,1
87614,241,"Ipsos",2125,"With Honor","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","7/24/24",2024-07-25,NA,NA,NA,NA,NA,NA,204763,1238,"a",NA,"a",NA,"7/30/24 10:17",NA,"https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials","https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials","https://www.ipsos.com/sites/default/files/ct/news/documents/2024-07/With%20Honor%202024%20Candidate%20Qualities%20Perceptions%20Survey%2007%2025%202024.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",38,470,0
87581,460,"SurveyUSA",8411021444,"KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth","SurveyUSA",325,"SurveyUSA",2.8,-1.3,"Online Panel",8,"Minnesota","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204502,656,"lv",NA,"lv",NA,"7/26/24 20:33",NA,"https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP","https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP",NA,"https://kstp.com/wp-content/uploads/2024/07/Poll-Report.pdf",NA,NA,NA,8823,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",50,328,1
87581,460,"SurveyUSA",8411021444,"KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth","SurveyUSA",325,"SurveyUSA",2.8,-1.3,"Online Panel",8,"Minnesota","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204502,656,"lv",NA,"lv",NA,"7/26/24 20:33",NA,"https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP","https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP",NA,"https://kstp.com/wp-content/uploads/2024/07/Poll-Report.pdf",NA,NA,NA,8823,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",40,262,0
87590,1528,"AtlasIntel",NA,NA,"AtlasIntel",546,"AtlasIntel",2.7,-0.8,"Online Ad",6,"National","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204552,1980,"rv",NA,"rv",NA,"7/28/24 14:24",NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",48,950,1
87590,1528,"AtlasIntel",NA,NA,"AtlasIntel",546,"AtlasIntel",2.7,-0.8,"Online Ad",6,"National","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204552,1980,"rv",NA,"rv",NA,"7/28/24 14:24",NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",50.1,992,0
87590,1528,"AtlasIntel",NA,NA,"AtlasIntel",546,"AtlasIntel",2.7,-0.8,"Online Ad",6,"National","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204553,1980,"rv",NA,"rv",NA,"7/28/24 14:25",NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",46.1,913,1
87590,1528,"AtlasIntel",NA,NA,"AtlasIntel",546,"AtlasIntel",2.7,-0.8,"Online Ad",6,"National","7/23/24",2024-07-25,NA,NA,NA,NA,NA,NA,204553,1980,"rv",NA,"rv",NA,"7/28/24 14:25",NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,"https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",47.7,944,0
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204203,1142,"rv",NA,"rv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",46,525,1
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204203,1142,"rv",NA,"rv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,548,0
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204204,1142,"lv",NA,"lv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",47,537,1
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204204,1142,"lv",NA,"lv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,548,0
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204205,1142,"rv",NA,"rv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",42,480,1
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204205,1142,"rv",NA,"rv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",42,480,0
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204206,1142,"lv",NA,"lv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",44,502,1
87557,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"National","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204206,1142,"lv",NA,"lv",NA,"7/25/24 14:48",NA,"https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html","https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",43,491,0
87582,1597,"Beacon/Shaw",149,"FOX News","Beacon Research/Shaw & Company Research",103,"Beacon Research/Shaw & Co. Research",2.8,-1.1,"Live Phone/Text-to-Web",9,"Wisconsin","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204503,1046,"rv",NA,"rv",NA,"7/26/24 20:33",NA,"https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Topline_July-26-Release.pdf","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Cross-Tabs_July-26-Release.pdf",NA,FALSE,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"DEM","Harris",16661,"Kamala Harris",46,481,1
87582,1597,"Beacon/Shaw",149,"FOX News","Beacon Research/Shaw & Company Research",103,"Beacon Research/Shaw & Co. Research",2.8,-1.1,"Live Phone/Text-to-Web",9,"Wisconsin","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204503,1046,"rv",NA,"rv",NA,"7/26/24 20:33",NA,"https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Topline_July-26-Release.pdf","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Cross-Tabs_July-26-Release.pdf",NA,FALSE,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",46,481,0
87582,1597,"Beacon/Shaw",149,"FOX News","Beacon Research/Shaw & Company Research",103,"Beacon Research/Shaw & Co. Research",2.8,-1.1,"Live Phone/Text-to-Web",9,"Wisconsin","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204504,1046,"rv",NA,"rv",NA,"7/26/24 20:33",NA,"https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Topline_July-26-Release.pdf","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Cross-Tabs_July-26-Release.pdf",NA,FALSE,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,513,1
87582,1597,"Beacon/Shaw",149,"FOX News","Beacon Research/Shaw & Company Research",103,"Beacon Research/Shaw & Co. Research",2.8,-1.1,"Live Phone/Text-to-Web",9,"Wisconsin","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204504,1046,"rv",NA,"rv",NA,"7/26/24 20:33",NA,"https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Topline_July-26-Release.pdf","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Cross-Tabs_July-26-Release.pdf",NA,FALSE,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",50,523,0
87582,1597,"Beacon/Shaw",149,"FOX News","Beacon Research/Shaw & Company Research",103,"Beacon Research/Shaw & Co. Research",2.8,-1.1,"Live Phone/Text-to-Web",9,"Wisconsin","7/22/24",2024-07-24,NA,NA,NA,NA,NA,NA,204505,1046,"rv",NA,"rv",NA,"7/26/24 20:33",NA,"https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Topline_July-26-Release.pdf","https://static.foxnews.com/foxnews.com/content/uploads/2024/07/Fox_July-22-24-2024_Wisconsin_Cross-Tabs_July-26-Release.pdf",NA,FALSE,NA,8905,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,TRUE,"REP","Trump",16651,"Donald Trump",50,523,0
